Postcode,Datazone2011,Datazone Population (2011),IZ2011 Code,IZ2011 Name,Local Authority Code,Local Authority Name,Community Health Partnership (CHP) Code,Community Health Partnership (CHP) Name,Health Board (HB) Code,Health Board (HB) Name,Locality,LHP Code
DG9 7FD,S01007491,890,S02001407,Stranraer South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7FE,S01007491,947,S02001407,Stranraer South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7FG,S01007491,890,S02001407,Stranraer South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7FH,S01007491,947,S02001407,Stranraer South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7FJ,S01007491,947,S02001407,Stranraer South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7GA,S01007491,947,S02001407,Stranraer South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7HA,S01007488,849,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7HB,S01007488,849,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7HD,S01007488,849,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7HE,S01007488,849,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7HF,S01007488,849,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7HH,S01007488,849,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7HJ,S01007488,849,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7HL,S01007488,849,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7HN,S01007488,849,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7HP,S01007488,849,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7HR,S01007488,849,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7HS,S01007488,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7HT,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7HU,S01007488,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7HW,S01007488,849,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7HX,S01007492,671,S02001407,Stranraer South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7HY,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7JA,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7JB,S01007488,849,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7JE,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7JF,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7JG,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7JH,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7JJ,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7JL,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7JN,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7JP,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7JS,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7JU,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7JW,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7JY,S01007484,521,S02001405,Stranraer West,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7JZ,S01007484,521,S02001405,Stranraer West,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7LA,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7LB,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7LD,S01007488,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7LF,S01007488,849,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7LG,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7LH,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7LJ,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7LL,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7LN,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7LP,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7LQ,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7LR,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7LS,S01007484,521,S02001405,Stranraer West,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7LT,S01007484,521,S02001405,Stranraer West,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7LU,S01007485,485,S02001405,Stranraer West,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7LW,S01007484,521,S02001405,Stranraer West,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7LX,S01007485,485,S02001405,Stranraer West,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7LY,S01007485,485,S02001405,Stranraer West,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7LZ,S01007485,485,S02001405,Stranraer West,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7NA,S01007485,485,S02001405,Stranraer West,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7NB,S01007484,521,S02001405,Stranraer West,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7ND,S01007485,485,S02001405,Stranraer West,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7NE,S01007484,521,S02001405,Stranraer West,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7NF,S01007486,618,S02001405,Stranraer West,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7NG,S01007484,521,S02001405,Stranraer West,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7NH,S01007486,618,S02001405,Stranraer West,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7NL,S01007486,618,S02001405,Stranraer West,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7NN,S01007486,618,S02001405,Stranraer West,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7NP,S01007486,618,S02001405,Stranraer West,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7NQ,S01007486,618,S02001405,Stranraer West,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7NS,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7NU,S01007491,890,S02001407,Stranraer South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7NW,S01007486,618,S02001405,Stranraer West,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7NX,S01007491,890,S02001407,Stranraer South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7NY,S01007491,890,S02001407,Stranraer South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7NZ,S01007491,890,S02001407,Stranraer South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7PA,S01007486,618,S02001405,Stranraer West,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7PB,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7PD,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7PG,S01007490,877,S02001407,Stranraer South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7PH,S01007490,877,S02001407,Stranraer South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7PJ,S01007486,618,S02001405,Stranraer West,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7PQ,S01007490,877,S02001407,Stranraer South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7PT,S01007486,618,S02001405,Stranraer West,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7PU,S01007486,618,S02001405,Stranraer West,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7PW,S01007486,618,S02001405,Stranraer West,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7PX,S01007486,618,S02001405,Stranraer West,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7PY,S01007486,618,S02001405,Stranraer West,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7PZ,S01007485,485,S02001405,Stranraer West,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7QA,S01007485,485,S02001405,Stranraer West,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7QB,S01007485,485,S02001405,Stranraer West,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7QD,S01007486,618,S02001405,Stranraer West,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7QE,S01007485,485,S02001405,Stranraer West,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7QF,S01007490,877,S02001407,Stranraer South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7QG,S01007490,877,S02001407,Stranraer South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7QH,S01007490,877,S02001407,Stranraer South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7QJ,S01007490,877,S02001407,Stranraer South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7QL,S01007490,877,S02001407,Stranraer South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7QN,S01007490,877,S02001407,Stranraer South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7QP,S01007490,877,S02001407,Stranraer South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7QQ,S01007490,877,S02001407,Stranraer South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7QR,S01007490,877,S02001407,Stranraer South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7QS,S01007490,877,S02001407,Stranraer South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7QT,S01007492,734,S02001407,Stranraer South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7QU,S01007492,734,S02001407,Stranraer South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7QW,S01007490,877,S02001407,Stranraer South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7QX,S01007493,947,S02001407,Stranraer South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7QY,S01007493,947,S02001407,Stranraer South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 7QZ,S01007493,947,S02001407,Stranraer South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 8TQ,S01007496,898,S02001408,Rhins North,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 8TR,S01007496,898,S02001408,Rhins North,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 8TS,S01007496,898,S02001408,Rhins North,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 8TT,S01007496,898,S02001408,Rhins North,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 8TW,S01007496,898,S02001408,Rhins North,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 8TX,S01007496,898,S02001408,Rhins North,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 8TY,S01007496,898,S02001408,Rhins North,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 8TZ,S01007496,898,S02001408,Rhins North,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 8UA,S01007496,898,S02001408,Rhins North,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 8UB,S01007496,898,S02001408,Rhins North,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 8WX,S01007487,934,S02001406,Stranraer East,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9AA,S01007496,898,S02001408,Rhins North,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9AB,S01007496,898,S02001408,Rhins North,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9AD,S01007496,898,S02001408,Rhins North,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9AE,S01007496,898,S02001408,Rhins North,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9AF,S01007496,898,S02001408,Rhins North,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9AG,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9AH,S01007496,898,S02001408,Rhins North,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9AJ,S01007496,898,S02001408,Rhins North,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9AL,S01007497,671,S02001408,Rhins North,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9AN,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9AP,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9AQ,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9AR,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9AS,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9AT,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9AU,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9AW,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9AX,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9AZ,S01007496,898,S02001408,Rhins North,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9BA,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9BB,S01007497,671,S02001408,Rhins North,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9BD,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9BE,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9BG,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9BH,S01007496,898,S02001408,Rhins North,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9BJ,S01007496,898,S02001408,Rhins North,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9BL,S01007496,898,S02001408,Rhins North,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9BN,S01007496,898,S02001408,Rhins North,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9BP,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9BQ,S01007496,898,S02001408,Rhins North,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9BS,S01007496,898,S02001408,Rhins North,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9BT,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9BU,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9BW,S01007496,898,S02001408,Rhins North,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9BX,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
DG9 9BY,S01007499,764,S02001409,Rhins South,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Wigtownshire,11
